,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
821,Family income category,Moins de 25 000 $,2018,total_causes,2.264619133761538,11.310786308736773,1.762581746369853,2.766656521153223,72,Total number of causes supported,Average number of causes supported,10,NL,
822,Family income category,25 000 $ à 49 999 $,2018,total_causes,2.8853653248580966,5.3871548833548895,2.5807102890273264,3.190020360688867,166,Total number of causes supported,Average number of causes supported,10,NL,
823,Family income category,"$50,000 to $74,999",2018,total_causes,3.3733324806981786,5.48458182154961,3.0107133112000226,3.735951650196333,123,Total number of causes supported,Average number of causes supported,10,NL,
824,Family income category,75 000 $ à 99 999 $,2018,total_causes,2.9982691102580863,5.180015030104982,2.6938655543610897,3.3026726661550834,182,Total number of causes supported,Average number of causes supported,10,NL,
825,Family income category,100 000 $ à 124 999 $,2018,total_causes,3.4884494068005485,7.931956507958554,2.9461228844516487,4.0307759291494465,88,Total number of causes supported,Average number of causes supported,10,NL,
826,Family income category,125 000 $ et plus,2018,total_causes,3.3528911026269466,4.021819243758853,3.088595408819634,3.617186796434259,266,Total number of causes supported,Average number of causes supported,10,NL,
827,Family income category,Moins de 25 000 $,2018,total_causes,2.2213589896462653,8.40946214838351,1.8552292043991399,2.5874887748933912,66,Total number of causes supported,Average number of causes supported,11,PE,
828,Family income category,25 000 $ à 49 999 $,2018,total_causes,2.9439215883392813,6.538429531669407,2.5666554933182084,3.3211876833603537,123,Total number of causes supported,Average number of causes supported,11,PE,
829,Family income category,"$50,000 to $74,999",2018,total_causes,3.2871436061320587,8.115918540658036,2.7642606955240696,3.810026516740048,100,Total number of causes supported,Average number of causes supported,11,PE,
830,Family income category,75 000 $ à 99 999 $,2018,total_causes,2.8760700285123435,5.916716683596189,2.5425450834146504,3.2095949736100367,149,Total number of causes supported,Average number of causes supported,11,PE,
831,Family income category,100 000 $ à 124 999 $,2018,total_causes,3.0741543678120413,9.185075751737406,2.520732258738626,3.6275764768854573,45,Total number of causes supported,Average number of causes supported,11,PE,
832,Family income category,125 000 $ et plus,2018,total_causes,3.1094296234139165,6.544880711013173,2.7105603719598137,3.5082988748680197,115,Total number of causes supported,Average number of causes supported,11,PE,
833,Family income category,Moins de 25 000 $,2018,total_causes,2.4400315345034667,8.079058306034208,2.053660756385657,2.826402312621277,83,Total number of causes supported,Average number of causes supported,12,NS,
834,Family income category,25 000 $ à 49 999 $,2018,total_causes,2.5956488246528107,6.204297907907937,2.2800127246266344,2.9112849246789865,183,Total number of causes supported,Average number of causes supported,12,NS,
835,Family income category,"$50,000 to $74,999",2018,total_causes,2.910974408578665,5.051181122826052,2.6227840682009185,3.199164748956412,144,Total number of causes supported,Average number of causes supported,12,NS,
836,Family income category,75 000 $ à 99 999 $,2018,total_causes,2.9293011858195417,4.957680883998177,2.6446646225280457,3.2139377491110377,179,Total number of causes supported,Average number of causes supported,12,NS,
837,Family income category,100 000 $ à 124 999 $,2018,total_causes,3.04840295888147,5.193424484645387,2.7381083096351166,3.3586976081278235,81,Total number of causes supported,Average number of causes supported,12,NS,
838,Family income category,125 000 $ et plus,2018,total_causes,2.9489807499352074,5.087131502424488,2.65494983660996,3.243011663260455,210,Total number of causes supported,Average number of causes supported,12,NS,
839,Family income category,Moins de 25 000 $,2018,total_causes,2.055125657272605,8.906057907390075,1.6963921142383644,2.4138592003068458,91,Total number of causes supported,Average number of causes supported,13,NB,
840,Family income category,25 000 $ à 49 999 $,2018,total_causes,2.4780550642786308,5.063188545783825,2.2321411267493434,2.7239690018079195,181,Total number of causes supported,Average number of causes supported,13,NB,
841,Family income category,"$50,000 to $74,999",2018,total_causes,2.618217583937036,4.745752824392809,2.374683954527512,2.8617512133465604,141,Total number of causes supported,Average number of causes supported,13,NB,
842,Family income category,75 000 $ à 99 999 $,2018,total_causes,2.8291741471942915,5.1669281675531415,2.542663875980295,3.1156844184082884,177,Total number of causes supported,Average number of causes supported,13,NB,
843,Family income category,100 000 $ à 124 999 $,2018,total_causes,2.563263028801928,7.410527991730545,2.1909652744541863,2.9355607831496697,81,Total number of causes supported,Average number of causes supported,13,NB,
844,Family income category,125 000 $ et plus,2018,total_causes,2.908201775776694,5.521674386724953,2.5934679513588565,3.2229356001945315,166,Total number of causes supported,Average number of causes supported,13,NB,
845,Family income category,Moins de 25 000 $,2018,total_causes,2.1424446013212144,5.6621978453478805,1.9046824443115136,2.3802067583309148,195,Total number of causes supported,Average number of causes supported,24,QC,
846,Family income category,25 000 $ à 49 999 $,2018,total_causes,2.5173582888503936,3.5993137208657724,2.3397706124294553,2.6949459652713323,305,Total number of causes supported,Average number of causes supported,24,QC,
847,Family income category,"$50,000 to $74,999",2018,total_causes,2.3852119466815203,4.612239732534708,2.169592990307628,2.6008309030554124,279,Total number of causes supported,Average number of causes supported,24,QC,
848,Family income category,75 000 $ à 99 999 $,2018,total_causes,2.294137818441482,4.196526887481491,2.1054440294397634,2.4828316074432,231,Total number of causes supported,Average number of causes supported,24,QC,
849,Family income category,100 000 $ à 124 999 $,2018,total_causes,2.7240677858822804,5.3364696807804055,2.4391496805196042,3.008985891244957,153,Total number of causes supported,Average number of causes supported,24,QC,
850,Family income category,125 000 $ et plus,2018,total_causes,2.562151827255605,3.4779448498218373,2.3874989906609563,2.7368046638502537,346,Total number of causes supported,Average number of causes supported,24,QC,
851,Family income category,Moins de 25 000 $,2018,total_causes,2.11764611143658,4.741136640895356,1.9208647558075336,2.3144274670656264,268,Total number of causes supported,Average number of causes supported,35,ON,
852,Family income category,25 000 $ à 49 999 $,2018,total_causes,2.324936577419632,3.9853968885358286,2.1433303325051685,2.506542822334094,532,Total number of causes supported,Average number of causes supported,35,ON,
853,Family income category,"$50,000 to $74,999",2018,total_causes,2.4086098345795546,3.2692498082397936,2.2542754646613865,2.562944204497722,566,Total number of causes supported,Average number of causes supported,35,ON,
854,Family income category,75 000 $ à 99 999 $,2018,total_causes,2.592436408848714,3.1020354605485463,2.434819443629128,2.750053374068301,523,Total number of causes supported,Average number of causes supported,35,ON,
855,Family income category,100 000 $ à 124 999 $,2018,total_causes,2.6024341012945333,3.515418405554169,2.4231239593379352,2.7817442432511306,386,Total number of causes supported,Average number of causes supported,35,ON,
856,Family income category,125 000 $ et plus,2018,total_causes,2.756929525866005,2.3253746314352632,2.6312783127689268,2.882580738963083,1014,Total number of causes supported,Average number of causes supported,35,ON,
857,Family income category,Moins de 25 000 $,2018,total_causes,2.3817718784110915,7.542045527946984,2.0296950819181867,2.733848674903996,71,Total number of causes supported,Average number of causes supported,46,MB,
858,Family income category,25 000 $ à 49 999 $,2018,total_causes,2.2147442376872624,6.404705642016682,1.9367275620738968,2.492760913300628,168,Total number of causes supported,Average number of causes supported,46,MB,
859,Family income category,"$50,000 to $74,999",2018,total_causes,2.419115289624484,5.554567911663643,2.1557521818900014,2.6824783973589668,163,Total number of causes supported,Average number of causes supported,46,MB,
860,Family income category,75 000 $ à 99 999 $,2018,total_causes,2.6587810479699194,5.072153447519617,2.394465293933429,2.9230968020064103,167,Total number of causes supported,Average number of causes supported,46,MB,
861,Family income category,100 000 $ à 124 999 $,2018,total_causes,2.7062044865037094,7.097951268060008,2.3297246562305283,3.0826843167768905,100,Total number of causes supported,Average number of causes supported,46,MB,
862,Family income category,125 000 $ et plus,2018,total_causes,2.543421666065904,4.841096060780502,2.302092307904468,2.7847510242273397,181,Total number of causes supported,Average number of causes supported,46,MB,
863,Family income category,Moins de 25 000 $,2018,total_causes,2.141938202783132,8.955199007232276,1.7659880468869296,2.517888358679334,63,Total number of causes supported,Average number of causes supported,47,SK,
864,Family income category,25 000 $ à 49 999 $,2018,total_causes,2.253350666416066,7.7528318986230325,1.9109479193251795,2.5957534135069533,113,Total number of causes supported,Average number of causes supported,47,SK,
865,Family income category,"$50,000 to $74,999",2018,total_causes,2.9750093786384664,6.410305476537404,2.6012301563579263,3.3487886009190064,117,Total number of causes supported,Average number of causes supported,47,SK,
866,Family income category,75 000 $ à 99 999 $,2018,total_causes,2.6670088740170708,6.26091137852488,2.3397359262079704,2.994281821826172,154,Total number of causes supported,Average number of causes supported,47,SK,
867,Family income category,100 000 $ à 124 999 $,2018,total_causes,3.0127855137798614,9.400405970363671,2.457696138014068,3.5678748895456547,61,Total number of causes supported,Average number of causes supported,47,SK,
868,Family income category,125 000 $ et plus,2018,total_causes,2.8772531504878733,3.8554821752432873,2.6598304603410168,3.0946758406347317,241,Total number of causes supported,Average number of causes supported,47,SK,
869,Family income category,Moins de 25 000 $,2018,total_causes,2.147954703260284,9.340217005409569,1.7547396131062842,2.541169793414283,58,Total number of causes supported,Average number of causes supported,48,AB,
870,Family income category,25 000 $ à 49 999 $,2018,total_causes,2.3885624587063186,5.163422960547192,2.146836999007075,2.6302879184055628,143,Total number of causes supported,Average number of causes supported,48,AB,
871,Family income category,"$50,000 to $74,999",2018,total_causes,2.328765171084408,4.8931885110055715,2.1054255702697846,2.552104771899032,166,Total number of causes supported,Average number of causes supported,48,AB,
872,Family income category,75 000 $ à 99 999 $,2018,total_causes,2.299659730775073,6.723345152296392,1.9966217396559736,2.602697721894172,149,Total number of causes supported,Average number of causes supported,48,AB,
